CMOS Winnowing Report
Submissions analyzed: 54
k-mer length: 12 digits
window size: 5 hashes

372. bills_06.c vs bills_38.c | similarity=0.6429 | shared=81 | total=126
373. bills_06.c vs bills_50.c | similarity=0.6429 | shared=81 | total=126
374. bills_10.c vs bills_22.c | similarity=0.6429 | shared=81 | total=126
375. bills_33.c vs bills_36.c | similarity=0.6423 | shared=79 | total=123
376. bills_08.c vs bills_21.c | similarity=0.6410 | shared=75 | total=117
377. bills_07.c vs bills_30.c | similarity=0.6406 | shared=82 | total=128
378. bills_01.c vs bills_03.c | similarity=0.6400 | shared=80 | total=125
379. bills_01.c vs bills_09.c | similarity=0.6400 | shared=80 | total=125
380. bills_01.c vs bills_49.c | similarity=0.6400 | shared=80 | total=125
381. bills_01.c vs bills_53.c | similarity=0.6400 | shared=80 | total=125
382. bills_01.c vs bills_54.c | similarity=0.6400 | shared=80 | total=125
383. bills_10.c vs bills_33.c | similarity=0.6397 | shared=87 | total=136
384. bills_07.c vs bills_50.c | similarity=0.6393 | shared=78 | total=122
385. bills_15.c vs bills_25.c | similarity=0.6393 | shared=78 | total=122
386. bills_26.c vs bills_28.c | similarity=0.6393 | shared=78 | total=122
387. bills_15.c vs bills_45.c | similarity=0.6387 | shared=76 | total=119
388. bills_29.c vs bills_31.c | similarity=0.6387 | shared=76 | total=119
389. bills_15.c vs bills_21.c | similarity=0.6379 | shared=74 | total=116
390. bills_22.c vs bills_31.c | similarity=0.6379 | shared=74 | total=116
391. bills_03.c vs bills_40.c | similarity=0.6371 | shared=79 | total=124
392. bills_05.c vs bills_22.c | similarity=0.6371 | shared=79 | total=124
393. bills_09.c vs bills_40.c | similarity=0.6371 | shared=79 | total=124
394. bills_40.c vs bills_53.c | similarity=0.6371 | shared=79 | total=124
395. bills_40.c vs bills_54.c | similarity=0.6371 | shared=79 | total=124
396. bills_46.c vs bills_49.c | similarity=0.6371 | shared=79 | total=124
397. bills_01.c vs bills_25.c | similarity=0.6364 | shared=84 | total=132
398. bills_01.c vs bills_33.c | similarity=0.6364 | shared=84 | total=132
399. bills_30.c vs bills_41.c | similarity=0.6345 | shared=92 | total=145
400. bills_08.c vs bills_50.c | similarity=0.6333 | shared=76 | total=120
401. bills_43.c vs bills_49.c | similarity=0.6333 | shared=76 | total=120
402. bills_05.c vs bills_21.c | similarity=0.6328 | shared=81 | total=128
403. bills_01.c vs bills_31.c | similarity=0.6320 | shared=79 | total=125
404. bills_15.c vs bills_30.c | similarity=0.6320 | shared=79 | total=125
405. bills_28.c vs bills_36.c | similarity=0.6311 | shared=77 | total=122
406. bills_10.c vs bills_43.c | similarity=0.6308 | shared=82 | total=130
407. bills_18.c vs bills_31.c | similarity=0.6308 | shared=82 | total=130
408. bills_25.c vs bills_43.c | similarity=0.6299 | shared=80 | total=127
409. bills_10.c vs bills_28.c | similarity=0.6296 | shared=85 | total=135
410. bills_18.c vs bills_46.c | similarity=0.6296 | shared=85 | total=135
411. bills_08.c vs bills_25.c | similarity=0.6290 | shared=78 | total=124
412. bills_04.c vs bills_48.c | similarity=0.6283 | shared=71 | total=113
413. bills_16.c vs bills_31.c | similarity=0.6281 | shared=76 | total=121
414. bills_23.c vs bills_32.c | similarity=0.6279 | shared=81 | total=129
415. bills_25.c vs bills_42.c | similarity=0.6277 | shared=86 | total=137
416. bills_24.c vs bills_32.c | similarity=0.6276 | shared=91 | total=145
417. bills_26.c vs bills_29.c | similarity=0.6271 | shared=74 | total=118
418. bills_21.c vs bills_28.c | similarity=0.6270 | shared=79 | total=126
419. bills_06.c vs bills_23.c | similarity=0.6269 | shared=84 | total=134
420. bills_06.c vs bills_42.c | similarity=0.6269 | shared=84 | total=134
421. bills_22.c vs bills_26.c | similarity=0.6261 | shared=72 | total=115
422. bills_07.c vs bills_38.c | similarity=0.6260 | shared=77 | total=123
423. bills_05.c vs bills_38.c | similarity=0.6260 | shared=82 | total=131
424. bills_06.c vs bills_33.c | similarity=0.6260 | shared=82 | total=131
425. bills_17.c vs bills_23.c | similarity=0.6259 | shared=92 | total=147
426. bills_05.c vs bills_29.c | similarity=0.6250 | shared=80 | total=128
427. bills_21.c vs bills_33.c | similarity=0.6250 | shared=80 | total=128
428. bills_46.c vs bills_50.c | similarity=0.6250 | shared=80 | total=128
429. bills_13.c vs bills_47.c | similarity=0.6242 | shared=93 | total=149
430. bills_13.c vs bills_49.c | similarity=0.6242 | shared=93 | total=149
431. bills_18.c vs bills_25.c | similarity=0.6232 | shared=86 | total=138
432. bills_30.c vs bills_47.c | similarity=0.6231 | shared=81 | total=130
433. bills_02.c vs bills_26.c | similarity=0.6228 | shared=71 | total=114
434. bills_10.c vs bills_40.c | similarity=0.6222 | shared=84 | total=135
435. bills_10.c vs bills_16.c | similarity=0.6212 | shared=82 | total=132
436. bills_01.c vs bills_26.c | similarity=0.6210 | shared=77 | total=124
437. bills_01.c vs bills_48.c | similarity=0.6210 | shared=77 | total=124
438. bills_30.c vs bills_35.c | similarity=0.6207 | shared=90 | total=145
439. bills_04.c vs bills_47.c | similarity=0.6207 | shared=72 | total=116
440. bills_04.c vs bills_49.c | similarity=0.6207 | shared=72 | total=116
441. bills_16.c vs bills_25.c | similarity=0.6202 | shared=80 | total=129
442. bills_08.c vs bills_38.c | similarity=0.6198 | shared=75 | total=121
443. bills_10.c vs bills_39.c | similarity=0.6197 | shared=88 | total=142
444. bills_04.c vs bills_08.c | similarity=0.6195 | shared=70 | total=113
445. bills_04.c vs bills_36.c | similarity=0.6195 | shared=70 | total=113
446. bills_01.c vs bills_05.c | similarity=0.6194 | shared=83 | total=134
447. bills_04.c vs bills_10.c | similarity=0.6190 | shared=78 | total=126
448. bills_10.c vs bills_49.c | similarity=0.6183 | shared=81 | total=131
449. bills_26.c vs bills_52.c | similarity=0.6183 | shared=81 | total=131
450. bills_29.c vs bills_42.c | similarity=0.6183 | shared=81 | total=131
451. bills_33.c vs bills_38.c | similarity=0.6183 | shared=81 | total=131
452. bills_42.c vs bills_47.c | similarity=0.6183 | shared=81 | total=131
453. bills_08.c vs bills_24.c | similarity=0.6181 | shared=89 | total=144
454. bills_22.c vs bills_24.c | similarity=0.6181 | shared=89 | total=144
455. bills_16.c vs bills_21.c | similarity=0.6179 | shared=76 | total=123
456. bills_46.c vs bills_48.c | similarity=0.6179 | shared=76 | total=123
457. bills_01.c vs bills_30.c | similarity=0.6176 | shared=84 | total=136
458. bills_28.c vs bills_42.c | similarity=0.6176 | shared=84 | total=136
459. bills_01.c vs bills_16.c | similarity=0.6172 | shared=79 | total=128
460. bills_08.c vs bills_42.c | similarity=0.6172 | shared=79 | total=128
461. bills_30.c vs bills_48.c | similarity=0.6172 | shared=79 | total=128
462. bills_15.c vs bills_38.c | similarity=0.6167 | shared=74 | total=120
463. bills_15.c vs bills_50.c | similarity=0.6167 | shared=74 | total=120
464. bills_28.c vs bills_33.c | similarity=0.6165 | shared=82 | total=133
465. bills_04.c vs bills_15.c | similarity=0.6161 | shared=69 | total=112
466. bills_25.c vs bills_33.c | similarity=0.6148 | shared=83 | total=135
467. bills_01.c vs bills_04.c | similarity=0.6148 | shared=75 | total=122
468. bills_04.c vs bills_18.c | similarity=0.6142 | shared=78 | total=127
469. bills_16.c vs bills_46.c | similarity=0.6142 | shared=78 | total=127
470. bills_28.c vs bills_37.c | similarity=0.6142 | shared=78 | total=127
471. bills_02.c vs bills_22.c | similarity=0.6140 | shared=70 | total=114
472. bills_26.c vs bills_47.c | similarity=0.6134 | shared=73 | total=119
473. bills_13.c vs bills_28.c | similarity=0.6129 | shared=95 | total=155
474. bills_23.c vs bills_48.c | similarity=0.6124 | shared=79 | total=129
475. bills_04.c vs bills_07.c | similarity=0.6121 | shared=71 | total=116
476. bills_04.c vs bills_46.c | similarity=0.6116 | shared=74 | total=121
477. bills_07.c vs bills_10.c | similarity=0.6107 | shared=80 | total=131
478. bills_07.c vs bills_42.c | similarity=0.6107 | shared=80 | total=131
479. bills_02.c vs bills_37.c | similarity=0.6102 | shared=72 | total=118
480. bills_06.c vs bills_26.c | similarity=0.6098 | shared=75 | total=123
481. bills_08.c vs bills_40.c | similarity=0.6098 | shared=75 | total=123
482. bills_16.c vs bills_43.c | similarity=0.6098 | shared=75 | total=123
483. bills_22.c vs bills_40.c | similarity=0.6098 | shared=75 | total=123
484. bills_01.c vs bills_21.c | similarity=0.6094 | shared=78 | total=128
485. bills_05.c vs bills_45.c | similarity=0.6090 | shared=81 | total=133
486. bills_07.c vs bills_17.c | similarity=0.6087 | shared=84 | total=138
487. bills_10.c vs bills_41.c | similarity=0.6081 | shared=90 | total=148
488. bills_06.c vs bills_31.c | similarity=0.6080 | shared=76 | total=125
489. bills_07.c vs bills_45.c | similarity=0.6080 | shared=76 | total=125
490. bills_31.c vs bills_45.c | similarity=0.6080 | shared=76 | total=125
491. bills_28.c vs bills_38.c | similarity=0.6077 | shared=79 | total=130
492. bills_45.c vs bills_46.c | similarity=0.6077 | shared=79 | total=130
493. bills_03.c vs bills_23.c | similarity=0.6061 | shared=80 | total=132
494. bills_09.c vs bills_23.c | similarity=0.6061 | shared=80 | total=132
495. bills_23.c vs bills_53.c | similarity=0.6061 | shared=80 | total=132
496. bills_23.c vs bills_54.c | similarity=0.6061 | shared=80 | total=132
497. bills_04.c vs bills_33.c | similarity=0.6048 | shared=75 | total=124
498. bills_05.c vs bills_07.c | similarity=0.6047 | shared=78 | total=129
499. bills_17.c vs bills_29.c | similarity=0.6043 | shared=84 | total=139
500. bills_23.c vs bills_33.c | similarity=0.6043 | shared=84 | total=139
501. bills_02.c vs bills_50.c | similarity=0.6033 | shared=73 | total=121
502. bills_07.c vs bills_40.c | similarity=0.6032 | shared=76 | total=126
503. bills_31.c vs bills_46.c | similarity=0.6032 | shared=76 | total=126
504. bills_08.c vs bills_17.c | similarity=0.6029 | shared=82 | total=136
505. bills_17.c vs bills_22.c | similarity=0.6029 | shared=82 | total=136
506. bills_30.c vs bills_40.c | similarity=0.6029 | shared=82 | total=136
507. bills_05.c vs bills_41.c | similarity=0.6027 | shared=88 | total=146
508. bills_29.c vs bills_37.c | similarity=0.6016 | shared=74 | total=123
509. bills_10.c vs bills_15.c | similarity=0.6016 | shared=77 | total=128
510. bills_15.c vs bills_42.c | similarity=0.6016 | shared=77 | total=128
511. bills_18.c vs bills_43.c | similarity=0.6015 | shared=80 | total=133
512. bills_21.c vs bills_25.c | similarity=0.6000 | shared=78 | total=130
513. bills_03.c vs bills_26.c | similarity=0.6000 | shared=72 | total=120
514. bills_09.c vs bills_26.c | similarity=0.6000 | shared=72 | total=120
515. bills_22.c vs bills_37.c | similarity=0.6000 | shared=72 | total=120
516. bills_26.c vs bills_53.c | similarity=0.6000 | shared=72 | total=120
517. bills_26.c vs bills_54.c | similarity=0.6000 | shared=72 | total=120
518. bills_13.c vs bills_15.c | similarity=0.5986 | shared=88 | total=147
519. bills_41.c vs bills_50.c | similarity=0.5986 | shared=85 | total=142
520. bills_23.c vs bills_31.c | similarity=0.5985 | shared=79 | total=132
521. bills_05.c vs bills_08.c | similarity=0.5984 | shared=76 | total=127
522. bills_16.c vs bills_38.c | similarity=0.5984 | shared=76 | total=127
523. bills_25.c vs bills_26.c | similarity=0.5984 | shared=76 | total=127
524. bills_31.c vs bills_43.c | similarity=0.5984 | shared=73 | total=122
525. bills_03.c vs bills_41.c | similarity=0.5971 | shared=83 | total=139
526. bills_06.c vs bills_52.c | similarity=0.5971 | shared=83 | total=139
527. bills_09.c vs bills_41.c | similarity=0.5971 | shared=83 | total=139
528. bills_41.c vs bills_53.c | similarity=0.5971 | shared=83 | total=139
529. bills_41.c vs bills_54.c | similarity=0.5971 | shared=83 | total=139
530. bills_05.c vs bills_06.c | similarity=0.5970 | shared=80 | total=134
531. bills_18.c vs bills_21.c | similarity=0.5970 | shared=80 | total=134
532. bills_25.c vs bills_40.c | similarity=0.5970 | shared=80 | total=134
533. bills_08.c vs bills_30.c | similarity=0.5969 | shared=77 | total=129
534. bills_37.c vs bills_52.c | similarity=0.5956 | shared=81 | total=136
535. bills_28.c vs bills_50.c | similarity=0.5954 | shared=78 | total=131
536. bills_40.c vs bills_45.c | similarity=0.5954 | shared=78 | total=131
537. bills_43.c vs bills_50.c | similarity=0.5952 | shared=75 | total=126
538. bills_10.c vs bills_35.c | similarity=0.5946 | shared=88 | total=148
539. bills_23.c vs bills_28.c | similarity=0.5942 | shared=82 | total=138
540. bills_10.c vs bills_47.c | similarity=0.5940 | shared=79 | total=133
541. bills_25.c vs bills_38.c | similarity=0.5940 | shared=79 | total=133
542. bills_42.c vs bills_49.c | similarity=0.5940 | shared=79 | total=133
543. bills_16.c vs bills_45.c | similarity=0.5938 | shared=76 | total=128
544. bills_18.c vs bills_41.c | similarity=0.5933 | shared=89 | total=150
545. bills_02.c vs bills_07.c | similarity=0.5932 | shared=70 | total=118
546. bills_04.c vs bills_43.c | similarity=0.5932 | shared=70 | total=118
547. bills_23.c vs bills_36.c | similarity=0.5923 | shared=77 | total=130
548. bills_29.c vs bills_33.c | similarity=0.5923 | shared=77 | total=130
549. bills_04.c vs bills_25.c | similarity=0.5920 | shared=74 | total=125
550. bills_26.c vs bills_40.c | similarity=0.5920 | shared=74 | total=125
551. bills_18.c vs bills_38.c | similarity=0.5912 | shared=81 | total=137
552. bills_01.c vs bills_38.c | similarity=0.5909 | shared=78 | total=132
553. bills_41.c vs bills_46.c | similarity=0.5903 | shared=85 | total=144
554. bills_01.c vs bills_10.c | similarity=0.5899 | shared=82 | total=139
555. bills_16.c vs bills_30.c | similarity=0.5896 | shared=79 | total=134
556. bills_03.c vs bills_37.c | similarity=0.5887 | shared=73 | total=124
557. bills_09.c vs bills_37.c | similarity=0.5887 | shared=73 | total=124
558. bills_21.c vs bills_29.c | similarity=0.5887 | shared=73 | total=124
559. bills_21.c vs bills_47.c | similarity=0.5887 | shared=73 | total=124
560. bills_37.c vs bills_47.c | similarity=0.5887 | shared=73 | total=124
561. bills_37.c vs bills_53.c | similarity=0.5887 | shared=73 | total=124
562. bills_37.c vs bills_54.c | similarity=0.5887 | shared=73 | total=124
563. bills_05.c vs bills_28.c | similarity=0.5882 | shared=80 | total=136
564. bills_10.c vs bills_48.c | similarity=0.5878 | shared=77 | total=131
565. bills_18.c vs bills_36.c | similarity=0.5878 | shared=77 | total=131
566. bills_43.c vs bills_48.c | similarity=0.5868 | shared=71 | total=121
567. bills_01.c vs bills_45.c | similarity=0.5865 | shared=78 | total=133
568. bills_22.c vs bills_52.c | similarity=0.5865 | shared=78 | total=133
569. bills_02.c vs bills_08.c | similarity=0.5862 | shared=68 | total=116
570. bills_06.c vs bills_37.c | similarity=0.5859 | shared=75 | total=128
571. bills_29.c vs bills_40.c | similarity=0.5859 | shared=75 | total=128
572. bills_02.c vs bills_06.c | similarity=0.5854 | shared=72 | total=123
573. bills_04.c vs bills_31.c | similarity=0.5847 | shared=69 | total=118
574. bills_02.c vs bills_18.c | similarity=0.5846 | shared=76 | total=130
575. bills_13.c vs bills_16.c | similarity=0.5844 | shared=90 | total=154
576. bills_36.c vs bills_46.c | similarity=0.5840 | shared=73 | total=125
577. bills_23.c vs bills_50.c | similarity=0.5839 | shared=80 | total=137
578. bills_04.c vs bills_16.c | similarity=0.5833 | shared=70 | total=120
579. bills_18.c vs bills_40.c | similarity=0.5827 | shared=81 | total=139
580. bills_32.c vs bills_41.c | similarity=0.5827 | shared=81 | total=139
581. bills_02.c vs bills_15.c | similarity=0.5826 | shared=67 | total=115
582. bills_13.c vs bills_17.c | similarity=0.5824 | shared=99 | total=170
583. bills_17.c vs bills_28.c | similarity=0.5822 | shared=85 | total=146
584. bills_02.c vs bills_30.c | similarity=0.5814 | shared=75 | total=129
585. bills_05.c vs bills_40.c | similarity=0.5809 | shared=79 | total=136
586. bills_21.c vs bills_31.c | similarity=0.5806 | shared=72 | total=124
587. bills_07.c vs bills_24.c | similarity=0.5800 | shared=87 | total=150
588. bills_01.c vs bills_50.c | similarity=0.5789 | shared=77 | total=133
589. bills_21.c vs bills_50.c | similarity=0.5781 | shared=74 | total=128
590. bills_17.c vs bills_24.c | similarity=0.5774 | shared=97 | total=168
591. bills_16.c vs bills_26.c | similarity=0.5772 | shared=71 | total=123
592. bills_02.c vs bills_10.c | similarity=0.5769 | shared=75 | total=130
593. bills_03.c vs bills_24.c | similarity=0.5762 | shared=87 | total=151
594. bills_09.c vs bills_24.c | similarity=0.5762 | shared=87 | total=151
595. bills_24.c vs bills_53.c | similarity=0.5762 | shared=87 | total=151
596. bills_24.c vs bills_54.c | similarity=0.5762 | shared=87 | total=151
597. bills_21.c vs bills_49.c | similarity=0.5760 | shared=72 | total=125
598. bills_05.c vs bills_47.c | similarity=0.5758 | shared=76 | total=132
599. bills_18.c vs bills_22.c | similarity=0.5758 | shared=76 | total=132
600. bills_25.c vs bills_37.c | similarity=0.5758 | shared=76 | total=132
601. bills_26.c vs bills_42.c | similarity=0.5758 | shared=76 | total=132
602. bills_23.c vs bills_46.c | similarity=0.5755 | shared=80 | total=139
603. bills_26.c vs bills_43.c | similarity=0.5738 | shared=70 | total=122
604. bills_26.c vs bills_49.c | similarity=0.5738 | shared=70 | total=122
605. bills_26.c vs bills_33.c | similarity=0.5736 | shared=74 | total=129
606. bills_28.c vs bills_31.c | similarity=0.5736 | shared=74 | total=129
607. bills_18.c vs bills_20.c | similarity=0.5734 | shared=82 | total=143
608. bills_04.c vs bills_40.c | similarity=0.5726 | shared=71 | total=124
609. bills_18.c vs bills_39.c | similarity=0.5714 | shared=84 | total=147
610. bills_36.c vs bills_40.c | similarity=0.5714 | shared=72 | total=126
611. bills_08.c vs bills_26.c | similarity=0.5714 | shared=68 | total=119
612. bills_23.c vs bills_29.c | similarity=0.5704 | shared=77 | total=135
613. bills_02.c vs bills_05.c | similarity=0.5703 | shared=73 | total=128
614. bills_05.c vs bills_15.c | similarity=0.5703 | shared=73 | total=128
615. bills_29.c vs bills_38.c | similarity=0.5703 | shared=73 | total=128
616. bills_29.c vs bills_50.c | similarity=0.5703 | shared=73 | total=128
617. bills_38.c vs bills_47.c | similarity=0.5703 | shared=73 | total=128
618. bills_47.c vs bills_50.c | similarity=0.5703 | shared=73 | total=128
619. bills_02.c vs bills_21.c | similarity=0.5702 | shared=69 | total=121
620. bills_26.c vs bills_32.c | similarity=0.5702 | shared=69 | total=121
621. bills_13.c vs bills_22.c | similarity=0.5695 | shared=86 | total=151
622. bills_18.c vs bills_35.c | similarity=0.5695 | shared=86 | total=151
623. bills_05.c vs bills_26.c | similarity=0.5692 | shared=74 | total=130
624. bills_37.c vs bills_40.c | similarity=0.5692 | shared=74 | total=130
625. bills_04.c vs bills_50.c | similarity=0.5691 | shared=70 | total=123
626. bills_14.c vs bills_24.c | similarity=0.5684 | shared=108 | total=190
627. bills_11.c vs bills_37.c | similarity=0.5683 | shared=79 | total=139
628. bills_17.c vs bills_36.c | similarity=0.5683 | shared=79 | total=139
629. bills_08.c vs bills_10.c | similarity=0.5682 | shared=75 | total=132
630. bills_26.c vs bills_30.c | similarity=0.5682 | shared=75 | total=132
631. bills_36.c vs bills_42.c | similarity=0.5682 | shared=75 | total=132
632. bills_02.c vs bills_46.c | similarity=0.5680 | shared=71 | total=125
633. bills_40.c vs bills_46.c | similarity=0.5672 | shared=76 | total=134
634. bills_24.c vs bills_28.c | similarity=0.5669 | shared=89 | total=157
635. bills_37.c vs bills_42.c | similarity=0.5662 | shared=77 | total=136
636. bills_07.c vs bills_13.c | similarity=0.5649 | shared=87 | total=154
637. bills_06.c vs bills_18.c | similarity=0.5643 | shared=79 | total=140
638. bills_18.c vs bills_45.c | similarity=0.5643 | shared=79 | total=140
639. bills_20.c vs bills_33.c | similarity=0.5643 | shared=79 | total=140
640. bills_06.c vs bills_24.c | similarity=0.5641 | shared=88 | total=156
641. bills_10.c vs bills_26.c | similarity=0.5639 | shared=75 | total=133
642. bills_33.c vs bills_37.c | similarity=0.5639 | shared=75 | total=133
643. bills_13.c vs bills_23.c | similarity=0.5636 | shared=93 | total=165
644. bills_08.c vs bills_45.c | similarity=0.5635 | shared=71 | total=126
645. bills_28.c vs bills_40.c | similarity=0.5630 | shared=76 | total=135
646. bills_31.c vs bills_38.c | similarity=0.5625 | shared=72 | total=128
647. bills_03.c vs bills_39.c | similarity=0.5620 | shared=77 | total=137
648. bills_09.c vs bills_39.c | similarity=0.5620 | shared=77 | total=137
649. bills_16.c vs bills_42.c | similarity=0.5620 | shared=77 | total=137
650. bills_39.c vs bills_53.c | similarity=0.5620 | shared=77 | total=137
651. bills_39.c vs bills_54.c | similarity=0.5620 | shared=77 | total=137
652. bills_02.c vs bills_29.c | similarity=0.5620 | shared=68 | total=121
653. bills_34.c vs bills_39.c | similarity=0.5610 | shared=69 | total=123
654. bills_38.c vs bills_50.c | similarity=0.5606 | shared=74 | total=132
655. bills_13.c vs bills_24.c | similarity=0.5604 | shared=102 | total=182
656. bills_03.c vs bills_35.c | similarity=0.5603 | shared=79 | total=141
657. bills_05.c vs bills_20.c | similarity=0.5603 | shared=79 | total=141
658. bills_09.c vs bills_35.c | similarity=0.5603 | shared=79 | total=141
659. bills_35.c vs bills_53.c | similarity=0.5603 | shared=79 | total=141
660. bills_35.c vs bills_54.c | similarity=0.5603 | shared=79 | total=141
661. bills_32.c vs bills_37.c | similarity=0.5600 | shared=70 | total=125
662. bills_05.c vs bills_37.c | similarity=0.5597 | shared=75 | total=134
663. bills_06.c vs bills_40.c | similarity=0.5597 | shared=75 | total=134
664. bills_15.c vs bills_52.c | similarity=0.5597 | shared=75 | total=134
665. bills_03.c vs bills_17.c | similarity=0.5594 | shared=80 | total=143
666. bills_09.c vs bills_17.c | similarity=0.5594 | shared=80 | total=143
667. bills_17.c vs bills_53.c | similarity=0.5594 | shared=80 | total=143
668. bills_17.c vs bills_54.c | similarity=0.5594 | shared=80 | total=143
669. bills_23.c vs bills_25.c | similarity=0.5594 | shared=80 | total=143
670. bills_46.c vs bills_52.c | similarity=0.5594 | shared=80 | total=143
671. bills_04.c vs bills_26.c | similarity=0.5593 | shared=66 | total=118
672. bills_08.c vs bills_13.c | similarity=0.5592 | shared=85 | total=152
673. bills_07.c vs bills_18.c | similarity=0.5588 | shared=76 | total=136
674. bills_23.c vs bills_43.c | similarity=0.5588 | shared=76 | total=136
675. bills_25.c vs bills_50.c | similarity=0.5588 | shared=76 | total=136
676. bills_33.c vs bills_50.c | similarity=0.5588 | shared=76 | total=136
677. bills_23.c vs bills_24.c | similarity=0.5583 | shared=91 | total=163
678. bills_38.c vs bills_49.c | similarity=0.5581 | shared=72 | total=129
679. bills_49.c vs bills_50.c | similarity=0.5581 | shared=72 | total=129
680. bills_05.c vs bills_48.c | similarity=0.5573 | shared=73 | total=131
681. bills_21.c vs bills_40.c | similarity=0.5573 | shared=73 | total=131
682. bills_42.c vs bills_45.c | similarity=0.5571 | shared=78 | total=140
683. bills_13.c vs bills_48.c | similarity=0.5556 | shared=85 | total=153
684. bills_24.c vs bills_43.c | similarity=0.5556 | shared=85 | total=153
685. bills_10.c vs bills_20.c | similarity=0.5556 | shared=80 | total=144
686. bills_11.c vs bills_26.c | similarity=0.5547 | shared=76 | total=137
687. bills_16.c vs bills_37.c | similarity=0.5547 | shared=71 | total=128
688. bills_15.c vs bills_26.c | similarity=0.5546 | shared=66 | total=119
689. bills_03.c vs bills_52.c | similarity=0.5540 | shared=77 | total=139
690. bills_09.c vs bills_52.c | similarity=0.5540 | shared=77 | total=139
691. bills_52.c vs bills_53.c | similarity=0.5540 | shared=77 | total=139
692. bills_52.c vs bills_54.c | similarity=0.5540 | shared=77 | total=139
693. bills_31.c vs bills_40.c | similarity=0.5538 | shared=72 | total=130
694. bills_02.c vs bills_31.c | similarity=0.5537 | shared=67 | total=121
695. bills_26.c vs bills_48.c | similarity=0.5537 | shared=67 | total=121
696. bills_40.c vs bills_42.c | similarity=0.5532 | shared=78 | total=141
697. bills_07.c vs bills_26.c | similarity=0.5528 | shared=68 | total=123
698. bills_36.c vs bills_43.c | similarity=0.5528 | shared=68 | total=123
699. bills_05.c vs bills_49.c | similarity=0.5522 | shared=74 | total=134
700. bills_42.c vs bills_48.c | similarity=0.5522 | shared=74 | total=134
701. bills_02.c vs bills_38.c | similarity=0.5520 | shared=69 | total=125
702. bills_25.c vs bills_39.c | similarity=0.5517 | shared=80 | total=145
703. bills_02.c vs bills_28.c | similarity=0.5512 | shared=70 | total=127
704. bills_37.c vs bills_43.c | similarity=0.5512 | shared=70 | total=127
705. bills_37.c vs bills_49.c | similarity=0.5512 | shared=70 | total=127
706. bills_24.c vs bills_46.c | similarity=0.5506 | shared=87 | total=158
707. bills_02.c vs bills_25.c | similarity=0.5504 | shared=71 | total=129
708. bills_15.c vs bills_24.c | similarity=0.5503 | shared=82 | total=149
709. bills_25.c vs bills_35.c | similarity=0.5503 | shared=82 | total=149
710. bills_16.c vs bills_50.c | similarity=0.5496 | shared=72 | total=131
711. bills_40.c vs bills_49.c | similarity=0.5496 | shared=72 | total=131
712. bills_02.c vs bills_43.c | similarity=0.5492 | shared=67 | total=122
713. bills_08.c vs bills_37.c | similarity=0.5484 | shared=68 | total=124
714. bills_05.c vs bills_39.c | similarity=0.5479 | shared=80 | total=146
715. bills_30.c vs bills_37.c | similarity=0.5474 | shared=75 | total=137
716. bills_17.c vs bills_45.c | similarity=0.5473 | shared=81 | total=148
717. bills_05.c vs bills_35.c | similarity=0.5467 | shared=82 | total=150
718. bills_10.c vs bills_52.c | similarity=0.5467 | shared=82 | total=150
719. bills_02.c vs bills_36.c | similarity=0.5462 | shared=65 | total=119
720. bills_16.c vs bills_52.c | similarity=0.5461 | shared=77 | total=141
721. bills_24.c vs bills_29.c | similarity=0.5455 | shared=84 | total=154
722. bills_24.c vs bills_47.c | similarity=0.5455 | shared=84 | total=154
723. bills_19.c vs bills_33.c | similarity=0.5455 | shared=78 | total=143
724. bills_20.c vs bills_26.c | similarity=0.5455 | shared=72 | total=132
725. bills_11.c vs bills_46.c | similarity=0.5448 | shared=79 | total=145
726. bills_38.c vs bills_41.c | similarity=0.5442 | shared=80 | total=147
727. bills_21.c vs bills_26.c | similarity=0.5440 | shared=68 | total=125
728. bills_37.c vs bills_48.c | similarity=0.5440 | shared=68 | total=125
729. bills_01.c vs bills_24.c | similarity=0.5437 | shared=87 | total=160
730. bills_10.c vs bills_37.c | similarity=0.5435 | shared=75 | total=138
731. bills_18.c vs bills_29.c | similarity=0.5435 | shared=75 | total=138
732. bills_21.c vs bills_23.c | similarity=0.5435 | shared=75 | total=138
733. bills_33.c vs bills_41.c | similarity=0.5430 | shared=82 | total=151
734. bills_30.c vs bills_50.c | similarity=0.5429 | shared=76 | total=140
735. bills_47.c vs bills_52.c | similarity=0.5429 | shared=76 | total=140
736. bills_49.c vs bills_52.c | similarity=0.5429 | shared=76 | total=140
737. bills_43.c vs bills_45.c | similarity=0.5420 | shared=71 | total=131
738. bills_01.c vs bills_18.c | similarity=0.5417 | shared=78 | total=144
739. bills_08.c vs bills_18.c | similarity=0.5407 | shared=73 | total=135
740. bills_38.c vs bills_40.c | similarity=0.5407 | shared=73 | total=135
741. bills_06.c vs bills_13.c | similarity=0.5404 | shared=87 | total=161
742. bills_30.c vs bills_52.c | similarity=0.5400 | shared=81 | total=150
743. bills_03.c vs bills_34.c | similarity=0.5398 | shared=61 | total=113
744. bills_09.c vs bills_34.c | similarity=0.5398 | shared=61 | total=113
745. bills_34.c vs bills_53.c | similarity=0.5398 | shared=61 | total=113
746. bills_34.c vs bills_54.c | similarity=0.5398 | shared=61 | total=113
747. bills_32.c vs bills_52.c | similarity=0.5396 | shared=75 | total=139
748. bills_33.c vs bills_40.c | similarity=0.5396 | shared=75 | total=139
